"","Survey","Quarter","StNo","HaulNo","Year","Month","Day","TimeShot","Stratum","HaulDur","StatRec","Depth","Distance","long","lati","Valid_Aphia","SpecCodeType","SpecCode","AreaType","AreaCode","LngtCode","LngtClass","Sex","Maturity","PlusGr","Age","IndWgt","NoAtALK","scientificname"
"12800","EVHOE",4,"U0611",103,2016,11,13,1213,3,0.516666666666667,"29E2",106,3500,-7.67395,50.35975,126436,"W",126436,"0","29E2",".",440,"F",NA,NA,1,970,1,"Gadus_morhua"
"12801","EVHOE",4,"U0611",103,2016,11,13,1213,3,0.516666666666667,"29E2",106,3500,-7.67395,50.35975,126437,"W",126437,"0","29E2",".",430,"F",NA,NA,3,885,1,"Melanogrammus_aeglefinus"
"12802","EVHOE",4,"U0611",103,2016,11,13,1213,3,0.516666666666667,"29E2",106,3500,-7.67395,50.35975,126437,"W",126437,"0","29E2",".",390,"M",NA,NA,3,610,1,"Melanogrammus_aeglefinus"
"12803","EVHOE",4,"U0611",103,2016,11,13,1213,3,0.516666666666667,"29E2",106,3500,-7.67395,50.35975,126437,"W",126437,"0","29E2",".",140,"U",NA,NA,0,34,1,"Melanogrammus_aeglefinus"
"12804","EVHOE",4,"U0611",103,2016,11,13,1213,3,0.516666666666667,"29E2",106,3500,-7.67395,50.35975,126437,"W",126437,"0","29E2",".",180,"F",NA,NA,0,64,1,"Melanogrammus_aeglefinus"
"12805","EVHOE",4,"U0611",103,2016,11,13,1213,3,0.516666666666667,"29E2",106,3500,-7.67395,50.35975,126437,"W",126437,"0","29E2",".",190,"M",NA,NA,0,74,1,"Melanogrammus_aeglefinus"
"12806","EVHOE",4,"U0611",103,2016,11,13,1213,3,0.516666666666667,"29E2",106,3500,-7.67395,50.35975,126437,"W",126437,"0","29E2",".",250,"M",NA,NA,1,159,1,"Melanogrammus_aeglefinus"
"12807","EVHOE",4,"U0611",103,2016,11,13,1213,3,0.516666666666667,"29E2",106,3500,-7.67395,50.35975,126440,"W",126440,"0","29E2",".",590,"F",NA,NA,4,1850,1,"Pollachius_pollachius"
"12808","EVHOE",4,"U0611",103,2016,11,13,1213,3,0.516666666666667,"29E2",106,3500,-7.67395,50.35975,126461,"W",126461,"0","29E2",".",730,"M",NA,NA,4,1770,1,"Molva_molva"
"12809","EVHOE",4,"U0611",103,2016,11,13,1213,3,0.516666666666667,"29E2",106,3500,-7.67395,50.35975,126461,"W",126461,"0","29E2",".",750,"F",NA,NA,4,2225,1,"Molva_molva"
"12810","EVHOE",4,"U0611",103,2016,11,13,1213,3,0.516666666666667,"29E2",106,3500,-7.67395,50.35975,126484,"W",126484,"0","29E2",".",80,"U",NA,NA,NA,6,2,"Merluccius_merluccius"
"12811","EVHOE",4,"U0611",103,2016,11,13,1213,3,0.516666666666667,"29E2",106,3500,-7.67395,50.35975,126484,"W",126484,"0","29E2",".",110,"U",NA,NA,NA,10,2,"Merluccius_merluccius"
"12812","EVHOE",4,"U0611",103,2016,11,13,1213,3,0.516666666666667,"29E2",106,3500,-7.67395,50.35975,126484,"W",126484,"0","29E2",".",120,"U",NA,NA,NA,12,2,"Merluccius_merluccius"
"12813","EVHOE",4,"U0611",103,2016,11,13,1213,3,0.516666666666667,"29E2",106,3500,-7.67395,50.35975,126484,"W",126484,"0","29E2",".",130,"U",NA,NA,NA,16,2,"Merluccius_merluccius"
"12814","EVHOE",4,"U0611",103,2016,11,13,1213,3,0.516666666666667,"29E2",106,3500,-7.67395,50.35975,126484,"W",126484,"0","29E2",".",140,"U",NA,NA,NA,18,2,"Merluccius_merluccius"
"12815","EVHOE",4,"U0611",103,2016,11,13,1213,3,0.516666666666667,"29E2",106,3500,-7.67395,50.35975,126484,"W",126484,"0","29E2",".",230,"F",NA,NA,NA,88,2,"Merluccius_merluccius"
"12816","EVHOE",4,"U0611",103,2016,11,13,1213,3,0.516666666666667,"29E2",106,3500,-7.67395,50.35975,126484,"W",126484,"0","29E2",".",250,"F",NA,NA,NA,102,2,"Merluccius_merluccius"
"12817","EVHOE",4,"U0611",103,2016,11,13,1213,3,0.516666666666667,"29E2",106,3500,-7.67395,50.35975,126484,"W",126484,"0","29E2",".",250,"F",NA,NA,NA,112,2,"Merluccius_merluccius"
"12818","EVHOE",4,"U0611",103,2016,11,13,1213,3,0.516666666666667,"29E2",106,3500,-7.67395,50.35975,126484,"W",126484,"0","29E2",".",320,"F",NA,NA,NA,236,2,"Merluccius_merluccius"
"12819","EVHOE",4,"U0611",103,2016,11,13,1213,3,0.516666666666667,"29E2",106,3500,-7.67395,50.35975,126484,"W",126484,"0","29E2",".",330,"F",NA,NA,NA,270,2,"Merluccius_merluccius"
"12820","EVHOE",4,"U0611",103,2016,11,13,1213,3,0.516666666666667,"29E2",106,3500,-7.67395,50.35975,126484,"W",126484,"0","29E2",".",340,"F",NA,NA,NA,276,2,"Merluccius_merluccius"
"12821","EVHOE",4,"U0611",103,2016,11,13,1213,3,0.516666666666667,"29E2",106,3500,-7.67395,50.35975,126484,"W",126484,"0","29E2",".",380,"F",NA,NA,NA,358,2,"Merluccius_merluccius"
"12822","EVHOE",4,"U0611",103,2016,11,13,1213,3,0.516666666666667,"29E2",106,3500,-7.67395,50.35975,126484,"W",126484,"0","29E2",".",440,"F",NA,NA,NA,586,2,"Merluccius_merluccius"
"12823","EVHOE",4,"U0611",103,2016,11,13,1213,3,0.516666666666667,"29E2",106,3500,-7.67395,50.35975,126484,"W",126484,"0","29E2",".",660,"M",NA,NA,NA,1826,2,"Merluccius_merluccius"
"12824","EVHOE",4,"U0611",103,2016,11,13,1213,3,0.516666666666667,"29E2",106,3500,-7.67395,50.35975,126484,"W",126484,"0","29E2",".",690,"F",NA,NA,NA,1860,2,"Merluccius_merluccius"
"12825","EVHOE",4,"U0611",103,2016,11,13,1213,3,0.516666666666667,"29E2",106,3500,-7.67395,50.35975,126484,"W",126484,"0","29E2",".",710,"F",NA,NA,NA,2320,2,"Merluccius_merluccius"
"12826","EVHOE",4,"U0611",103,2016,11,13,1213,3,0.516666666666667,"29E2",106,3500,-7.67395,50.35975,126484,"W",126484,"0","29E2",".",820,"F",NA,NA,NA,3532,2,"Merluccius_merluccius"
"12827","EVHOE",4,"U0611",103,2016,11,13,1213,3,0.516666666666667,"29E2",106,3500,-7.67395,50.35975,126484,"W",126484,"0","29E2",".",900,"F",NA,NA,NA,4710,2,"Merluccius_merluccius"
"12828","EVHOE",4,"U0611",103,2016,11,13,1213,3,0.516666666666667,"29E2",106,3500,-7.67395,50.35975,127140,"W",127140,"0","29E2",".",260,"M",NA,NA,3,180,1,"Microstomus_kitt"
"12829","EVHOE",4,"U0611",103,2016,11,13,1213,3,0.516666666666667,"29E2",106,3500,-7.67395,50.35975,127146,"W",127146,"0","29E2",".",560,"F",NA,NA,8,1348,1,"Lepidorhombus_whiffiagonis"
"12830","EVHOE",4,"U0612",104,2016,11,13,1543,3,0.5,"29E1",116,3690,-8.0772,50.08285,126437,"W",126437,"0","29E1",".",200,"U",NA,NA,0,86,1,"Melanogrammus_aeglefinus"
"12831","EVHOE",4,"U0612",104,2016,11,13,1543,3,0.5,"29E1",116,3690,-8.0772,50.08285,126437,"W",126437,"0","29E1",".",630,"F",NA,NA,6,2216,1,"Melanogrammus_aeglefinus"
"12832","EVHOE",4,"U0612",104,2016,11,13,1543,3,0.5,"29E1",116,3690,-8.0772,50.08285,126484,"W",126484,"0","29E1",".",230,"F",NA,NA,NA,82,2,"Merluccius_merluccius"
"12833","EVHOE",4,"U0612",104,2016,11,13,1543,3,0.5,"29E1",116,3690,-8.0772,50.08285,126484,"W",126484,"0","29E1",".",240,"M",NA,NA,NA,90,2,"Merluccius_merluccius"
"12834","EVHOE",4,"U0612",104,2016,11,13,1543,3,0.5,"29E1",116,3690,-8.0772,50.08285,126484,"W",126484,"0","29E1",".",300,"F",NA,NA,NA,202,2,"Merluccius_merluccius"
"12835","EVHOE",4,"U0612",104,2016,11,13,1543,3,0.5,"29E1",116,3690,-8.0772,50.08285,126484,"W",126484,"0","29E1",".",720,"M",NA,NA,NA,2430,2,"Merluccius_merluccius"
"12836","EVHOE",4,"U0612",104,2016,11,13,1543,3,0.5,"29E1",116,3690,-8.0772,50.08285,126484,"W",126484,"0","29E1",".",750,"M",NA,NA,NA,2716,2,"Merluccius_merluccius"
"12837","EVHOE",4,"U0612",104,2016,11,13,1543,3,0.5,"29E1",116,3690,-8.0772,50.08285,126484,"W",126484,"0","29E1",".",760,"M",NA,NA,NA,2680,2,"Merluccius_merluccius"
"12838","EVHOE",4,"U0612",104,2016,11,13,1543,3,0.5,"29E1",116,3690,-8.0772,50.08285,126484,"W",126484,"0","29E1",".",910,"F",NA,NA,NA,5440,2,"Merluccius_merluccius"
"12839","EVHOE",4,"U0665",157,2016,11,29,800,3,0.516666666666667,"28E2",115,4045,-7.2195,49.9034,126436,"W",126436,"0","28E2",".",470,"M",NA,NA,1,1129,1,"Gadus_morhua"
"12840","EVHOE",4,"U0665",157,2016,11,29,800,3,0.516666666666667,"28E2",115,4045,-7.2195,49.9034,126436,"W",126436,"0","28E2",".",650,"F",NA,NA,2,2570,1,"Gadus_morhua"
"12841","EVHOE",4,"U0665",157,2016,11,29,800,3,0.516666666666667,"28E2",115,4045,-7.2195,49.9034,126436,"W",126436,"0","28E2",".",880,"M",NA,NA,4,6500,1,"Gadus_morhua"
"12842","EVHOE",4,"U0665",157,2016,11,29,800,3,0.516666666666667,"28E2",115,4045,-7.2195,49.9034,126436,"W",126436,"0","28E2",".",960,"F",NA,NA,4,12720,1,"Gadus_morhua"
"12843","EVHOE",4,"U0665",157,2016,11,29,800,3,0.516666666666667,"28E2",115,4045,-7.2195,49.9034,126436,"W",126436,"0","28E2",".",1100,"F",NA,NA,6,15960,1,"Gadus_morhua"
"12844","EVHOE",4,"U0665",157,2016,11,29,800,3,0.516666666666667,"28E2",115,4045,-7.2195,49.9034,126437,"W",126437,"0","28E2",".",200,"U",NA,NA,0,80,1,"Melanogrammus_aeglefinus"
"12845","EVHOE",4,"U0665",157,2016,11,29,800,3,0.516666666666667,"28E2",115,4045,-7.2195,49.9034,126437,"W",126437,"0","28E2",".",710,"F",NA,NA,6,3300,1,"Melanogrammus_aeglefinus"
"12846","EVHOE",4,"U0665",157,2016,11,29,800,3,0.516666666666667,"28E2",115,4045,-7.2195,49.9034,126437,"W",126437,"0","28E2",".",560,"F",NA,NA,3,2100,1,"Melanogrammus_aeglefinus"
"12847","EVHOE",4,"U0665",157,2016,11,29,800,3,0.516666666666667,"28E2",115,4045,-7.2195,49.9034,126438,"W",126438,"0","28E2",".",520,"F",NA,NA,4,1300,1,"Merlangius_merlangus"
"12848","EVHOE",4,"U0665",157,2016,11,29,800,3,0.516666666666667,"28E2",115,4045,-7.2195,49.9034,126484,"W",126484,"0","28E2",".",410,"F",NA,NA,NA,460,2,"Merluccius_merluccius"
"12849","EVHOE",4,"U0665",157,2016,11,29,800,3,0.516666666666667,"28E2",115,4045,-7.2195,49.9034,126484,"W",126484,"0","28E2",".",600,"M",NA,NA,NA,1904,2,"Merluccius_merluccius"
"12850","EVHOE",4,"U0665",157,2016,11,29,800,3,0.516666666666667,"28E2",115,4045,-7.2195,49.9034,126484,"W",126484,"0","28E2",".",720,"M",NA,NA,NA,2946,2,"Merluccius_merluccius"
"12851","EVHOE",4,"U0665",157,2016,11,29,800,3,0.516666666666667,"28E2",115,4045,-7.2195,49.9034,126484,"W",126484,"0","28E2",".",740,"M",NA,NA,NA,2590,2,"Merluccius_merluccius"
"12852","EVHOE",4,"U0665",157,2016,11,29,800,3,0.516666666666667,"28E2",115,4045,-7.2195,49.9034,126484,"W",126484,"0","28E2",".",740,"F",NA,NA,NA,3390,2,"Merluccius_merluccius"
"12853","EVHOE",4,"U0665",157,2016,11,29,800,3,0.516666666666667,"28E2",115,4045,-7.2195,49.9034,126484,"W",126484,"0","28E2",".",830,"F",NA,NA,NA,3950,2,"Merluccius_merluccius"
"12854","EVHOE",4,"U0665",157,2016,11,29,800,3,0.516666666666667,"28E2",115,4045,-7.2195,49.9034,126484,"W",126484,"0","28E2",".",1020,"F",NA,NA,NA,6900,2,"Merluccius_merluccius"
"12855","EVHOE",4,"U0665",157,2016,11,29,800,3,0.516666666666667,"28E2",115,4045,-7.2195,49.9034,126501,"W",126501,"0","28E2",".",190,"U",NA,NA,0,56,1,"Phycis_blennoides"
"12856","EVHOE",4,"U0665",157,2016,11,29,800,3,0.516666666666667,"28E2",115,4045,-7.2195,49.9034,126501,"W",126501,"0","28E2",".",210,"U",NA,NA,0,66,1,"Phycis_blennoides"
"12857","EVHOE",4,"U0665",157,2016,11,29,800,3,0.516666666666667,"28E2",115,4045,-7.2195,49.9034,126501,"W",126501,"0","28E2",".",170,"U",NA,NA,0,38,1,"Phycis_blennoides"
"12858","EVHOE",4,"U0665",157,2016,11,29,800,3,0.516666666666667,"28E2",115,4045,-7.2195,49.9034,126501,"W",126501,"0","28E2",".",210,"U",NA,NA,0,80,1,"Phycis_blennoides"
"12859","EVHOE",4,"U0665",157,2016,11,29,800,3,0.516666666666667,"28E2",115,4045,-7.2195,49.9034,126501,"W",126501,"0","28E2",".",180,"U",NA,NA,0,42,1,"Phycis_blennoides"
"12860","EVHOE",4,"U0665",157,2016,11,29,800,3,0.516666666666667,"28E2",115,4045,-7.2195,49.9034,126501,"W",126501,"0","28E2",".",210,"U",NA,NA,0,68,1,"Phycis_blennoides"
"12861","EVHOE",4,"U0665",157,2016,11,29,800,3,0.516666666666667,"28E2",115,4045,-7.2195,49.9034,126501,"W",126501,"0","28E2",".",210,"U",NA,NA,0,72,1,"Phycis_blennoides"
"12862","EVHOE",4,"U0665",157,2016,11,29,800,3,0.516666666666667,"28E2",115,4045,-7.2195,49.9034,126501,"W",126501,"0","28E2",".",200,"U",NA,NA,0,56,2,"Phycis_blennoides"
"12863","EVHOE",4,"U0665",157,2016,11,29,800,3,0.516666666666667,"28E2",115,4045,-7.2195,49.9034,126501,"W",126501,"0","28E2",".",200,"U",NA,NA,0,62,1,"Phycis_blennoides"
"12864","EVHOE",4,"U0665",157,2016,11,29,800,3,0.516666666666667,"28E2",115,4045,-7.2195,49.9034,126501,"W",126501,"0","28E2",".",180,"U",NA,NA,0,44,1,"Phycis_blennoides"
"12865","EVHOE",4,"U0665",157,2016,11,29,800,3,0.516666666666667,"28E2",115,4045,-7.2195,49.9034,126501,"W",126501,"0","28E2",".",190,"U",NA,NA,0,50,1,"Phycis_blennoides"
"12866","EVHOE",4,"U0665",157,2016,11,29,800,3,0.516666666666667,"28E2",115,4045,-7.2195,49.9034,126501,"W",126501,"0","28E2",".",310,"F",NA,NA,1,248,1,"Phycis_blennoides"
"12867","EVHOE",4,"U0665",157,2016,11,29,800,3,0.516666666666667,"28E2",115,4045,-7.2195,49.9034,126501,"W",126501,"0","28E2",".",340,"F",NA,NA,2,372,1,"Phycis_blennoides"
"12868","EVHOE",4,"U0665",157,2016,11,29,800,3,0.516666666666667,"28E2",115,4045,-7.2195,49.9034,126501,"W",126501,"0","28E2",".",350,"F",NA,NA,2,386,1,"Phycis_blennoides"
"12869","EVHOE",4,"U0665",157,2016,11,29,800,3,0.516666666666667,"28E2",115,4045,-7.2195,49.9034,126501,"W",126501,"0","28E2",".",200,"U",NA,NA,0,70,1,"Phycis_blennoides"
"12870","EVHOE",4,"U0665",157,2016,11,29,800,3,0.516666666666667,"28E2",115,4045,-7.2195,49.9034,126501,"W",126501,"0","28E2",".",190,"U",NA,NA,0,46,1,"Phycis_blennoides"
"12871","EVHOE",4,"U0665",157,2016,11,29,800,3,0.516666666666667,"28E2",115,4045,-7.2195,49.9034,126501,"W",126501,"0","28E2",".",210,"U",NA,NA,0,62,1,"Phycis_blennoides"
"12872","EVHOE",4,"U0665",157,2016,11,29,800,3,0.516666666666667,"28E2",115,4045,-7.2195,49.9034,126501,"W",126501,"0","28E2",".",220,"U",NA,NA,0,80,1,"Phycis_blennoides"
"12873","EVHOE",4,"U0665",157,2016,11,29,800,3,0.516666666666667,"28E2",115,4045,-7.2195,49.9034,126501,"W",126501,"0","28E2",".",220,"U",NA,NA,0,84,1,"Phycis_blennoides"
"12874","EVHOE",4,"U0665",157,2016,11,29,800,3,0.516666666666667,"28E2",115,4045,-7.2195,49.9034,126554,"W",126554,"0","28E2",".",70,"U",NA,NA,NA,6,1,"Lophius_budegassa"
"12875","EVHOE",4,"U0665",157,2016,11,29,800,3,0.516666666666667,"28E2",115,4045,-7.2195,49.9034,126554,"W",126554,"0","28E2",".",240,"M",NA,NA,NA,214,1,"Lophius_budegassa"
"12876","EVHOE",4,"U0665",157,2016,11,29,800,3,0.516666666666667,"28E2",115,4045,-7.2195,49.9034,126555,"W",126555,"0","28E2",".",490,"F",NA,NA,NA,1650,1,"Lophius_piscatorius"
"12877","EVHOE",4,"U0665",157,2016,11,29,800,3,0.516666666666667,"28E2",115,4045,-7.2195,49.9034,127136,"W",127136,"0","28E2",".",450,"F",NA,NA,8,790,1,"Glyptocephalus_cynoglossus"
"12878","EVHOE",4,"U0665",157,2016,11,29,800,3,0.516666666666667,"28E2",115,4045,-7.2195,49.9034,127136,"W",127136,"0","28E2",".",390,"F",NA,NA,4,436,1,"Glyptocephalus_cynoglossus"
"12879","EVHOE",4,"U0665",157,2016,11,29,800,3,0.516666666666667,"28E2",115,4045,-7.2195,49.9034,127136,"W",127136,"0","28E2",".",350,"M",NA,NA,3,284,1,"Glyptocephalus_cynoglossus"
"12880","EVHOE",4,"U0665",157,2016,11,29,800,3,0.516666666666667,"28E2",115,4045,-7.2195,49.9034,127136,"W",127136,"0","28E2",".",360,"M",NA,NA,4,310,1,"Glyptocephalus_cynoglossus"
"12881","EVHOE",4,"U0665",157,2016,11,29,800,3,0.516666666666667,"28E2",115,4045,-7.2195,49.9034,127136,"W",127136,"0","28E2",".",380,"F",NA,NA,5,362,1,"Glyptocephalus_cynoglossus"
"12882","EVHOE",4,"U0665",157,2016,11,29,800,3,0.516666666666667,"28E2",115,4045,-7.2195,49.9034,127136,"W",127136,"0","28E2",".",390,"M",NA,NA,6,436,1,"Glyptocephalus_cynoglossus"
"12883","EVHOE",4,"U0665",157,2016,11,29,800,3,0.516666666666667,"28E2",115,4045,-7.2195,49.9034,127146,"W",127146,"0","28E2",".",500,"F",NA,NA,9,1018,1,"Lepidorhombus_whiffiagonis"
"12884","EVHOE",4,"U0665",157,2016,11,29,800,3,0.516666666666667,"28E2",115,4045,-7.2195,49.9034,127146,"W",127146,"0","28E2",".",510,"F",NA,NA,8,1012,1,"Lepidorhombus_whiffiagonis"
"12885","EVHOE",4,"U0665",157,2016,11,29,800,3,0.516666666666667,"28E2",115,4045,-7.2195,49.9034,127160,"W",127160,"0","28E2",".",330,"F",NA,NA,4,350,1,"Solea_solea"
"12886","EVHOE",4,"U0665",157,2016,11,29,800,3,0.516666666666667,"28E2",115,4045,-7.2195,49.9034,127160,"W",127160,"0","28E2",".",320,"F",NA,NA,2,342,1,"Solea_solea"
"12887","EVHOE",4,"U0665",157,2016,11,29,800,3,0.516666666666667,"28E2",115,4045,-7.2195,49.9034,127160,"W",127160,"0","28E2",".",340,"F",NA,NA,3,390,1,"Solea_solea"
"12888","EVHOE",4,"U0665",157,2016,11,29,800,3,0.516666666666667,"28E2",115,4045,-7.2195,49.9034,127259,"W",127259,"0","28E2",".",210,"M",NA,NA,1,88,1,"Chelidonichthys_cuculus"
"12889","EVHOE",4,"U0665",157,2016,11,29,800,3,0.516666666666667,"28E2",115,4045,-7.2195,49.9034,127259,"W",127259,"0","28E2",".",280,"F",NA,NA,3,208,1,"Chelidonichthys_cuculus"
"12890","EVHOE",4,"U0665",157,2016,11,29,800,3,0.516666666666667,"28E2",115,4045,-7.2195,49.9034,127259,"W",127259,"0","28E2",".",120,"U",NA,NA,0,14,1,"Chelidonichthys_cuculus"
"12891","EVHOE",4,"U0666",158,2016,11,29,954,4,0.516666666666667,"28E2",121,3652,-7.37665,49.69535,126437,"W",126437,"0","28E2",".",580,"M",NA,NA,6,2255,1,"Melanogrammus_aeglefinus"
"12892","EVHOE",4,"U0666",158,2016,11,29,954,4,0.516666666666667,"28E2",121,3652,-7.37665,49.69535,126437,"W",126437,"0","28E2",".",670,"F",NA,NA,6,2900,1,"Melanogrammus_aeglefinus"
"12893","EVHOE",4,"U0666",158,2016,11,29,954,4,0.516666666666667,"28E2",121,3652,-7.37665,49.69535,126437,"W",126437,"0","28E2",".",710,"F",NA,NA,6,3690,1,"Melanogrammus_aeglefinus"
"12894","EVHOE",4,"U0666",158,2016,11,29,954,4,0.516666666666667,"28E2",121,3652,-7.37665,49.69535,126484,"W",126484,"0","28E2",".",410,"F",NA,NA,NA,478,2,"Merluccius_merluccius"
"12895","EVHOE",4,"U0666",158,2016,11,29,954,4,0.516666666666667,"28E2",121,3652,-7.37665,49.69535,126484,"W",126484,"0","28E2",".",630,"M",NA,NA,NA,1640,2,"Merluccius_merluccius"
"12896","EVHOE",4,"U0666",158,2016,11,29,954,4,0.516666666666667,"28E2",121,3652,-7.37665,49.69535,126484,"W",126484,"0","28E2",".",630,"F",NA,NA,NA,1840,2,"Merluccius_merluccius"
"12897","EVHOE",4,"U0666",158,2016,11,29,954,4,0.516666666666667,"28E2",121,3652,-7.37665,49.69535,126484,"W",126484,"0","28E2",".",640,"M",NA,NA,NA,1800,2,"Merluccius_merluccius"
"12898","EVHOE",4,"U0666",158,2016,11,29,954,4,0.516666666666667,"28E2",121,3652,-7.37665,49.69535,126484,"W",126484,"0","28E2",".",670,"M",NA,NA,NA,1990,2,"Merluccius_merluccius"
"12899","EVHOE",4,"U0666",158,2016,11,29,954,4,0.516666666666667,"28E2",121,3652,-7.37665,49.69535,126484,"W",126484,"0","28E2",".",680,"M",NA,NA,NA,2040,2,"Merluccius_merluccius"
"12900","EVHOE",4,"U0666",158,2016,11,29,954,4,0.516666666666667,"28E2",121,3652,-7.37665,49.69535,126484,"W",126484,"0","28E2",".",700,"M",NA,NA,NA,2450,2,"Merluccius_merluccius"
"12901","EVHOE",4,"U0666",158,2016,11,29,954,4,0.516666666666667,"28E2",121,3652,-7.37665,49.69535,126484,"W",126484,"0","28E2",".",810,"M",NA,NA,NA,3670,2,"Merluccius_merluccius"
"12902","EVHOE",4,"U0666",158,2016,11,29,954,4,0.516666666666667,"28E2",121,3652,-7.37665,49.69535,126484,"W",126484,"0","28E2",".",910,"F",NA,NA,NA,5050,2,"Merluccius_merluccius"
"12903","EVHOE",4,"U0666",158,2016,11,29,954,4,0.516666666666667,"28E2",121,3652,-7.37665,49.69535,126484,"W",126484,"0","28E2",".",910,"F",NA,NA,NA,5580,2,"Merluccius_merluccius"
"12904","EVHOE",4,"U0666",158,2016,11,29,954,4,0.516666666666667,"28E2",121,3652,-7.37665,49.69535,126484,"W",126484,"0","28E2",".",920,"F",NA,NA,NA,4450,2,"Merluccius_merluccius"
"12905","EVHOE",4,"U0666",158,2016,11,29,954,4,0.516666666666667,"28E2",121,3652,-7.37665,49.69535,126484,"W",126484,"0","28E2",".",1030,"F",NA,NA,NA,7490,2,"Merluccius_merluccius"
"12906","EVHOE",4,"U0666",158,2016,11,29,954,4,0.516666666666667,"28E2",121,3652,-7.37665,49.69535,126501,"W",126501,"0","28E2",".",350,"F",NA,NA,1,382,1,"Phycis_blennoides"
"12907","EVHOE",4,"U0666",158,2016,11,29,954,4,0.516666666666667,"28E2",121,3652,-7.37665,49.69535,126501,"W",126501,"0","28E2",".",370,"F",NA,NA,2,480,1,"Phycis_blennoides"
"12908","EVHOE",4,"U0666",158,2016,11,29,954,4,0.516666666666667,"28E2",121,3652,-7.37665,49.69535,126501,"W",126501,"0","28E2",".",390,"F",NA,NA,2,532,1,"Phycis_blennoides"
"12909","EVHOE",4,"U0666",158,2016,11,29,954,4,0.516666666666667,"28E2",121,3652,-7.37665,49.69535,126501,"W",126501,"0","28E2",".",220,"F",NA,NA,0,64,1,"Phycis_blennoides"
"12910","EVHOE",4,"U0666",158,2016,11,29,954,4,0.516666666666667,"28E2",121,3652,-7.37665,49.69535,126501,"W",126501,"0","28E2",".",260,"F",NA,NA,1,118,1,"Phycis_blennoides"
"12911","EVHOE",4,"U0666",158,2016,11,29,954,4,0.516666666666667,"28E2",121,3652,-7.37665,49.69535,126554,"W",126554,"0","28E2",".",380,"F",NA,NA,NA,945,1,"Lophius_budegassa"
"12912","EVHOE",4,"U0666",158,2016,11,29,954,4,0.516666666666667,"28E2",121,3652,-7.37665,49.69535,127136,"W",127136,"0","28E2",".",260,"M",NA,NA,2,112,1,"Glyptocephalus_cynoglossus"
"12913","EVHOE",4,"U0666",158,2016,11,29,954,4,0.516666666666667,"28E2",121,3652,-7.37665,49.69535,127136,"W",127136,"0","28E2",".",330,"M",NA,NA,4,240,1,"Glyptocephalus_cynoglossus"
"12914","EVHOE",4,"U0666",158,2016,11,29,954,4,0.516666666666667,"28E2",121,3652,-7.37665,49.69535,127136,"W",127136,"0","28E2",".",410,"F",NA,NA,7,496,1,"Glyptocephalus_cynoglossus"
"12915","EVHOE",4,"U0666",158,2016,11,29,954,4,0.516666666666667,"28E2",121,3652,-7.37665,49.69535,127136,"W",127136,"0","28E2",".",430,"F",NA,NA,7,574,1,"Glyptocephalus_cynoglossus"
"12916","EVHOE",4,"U0666",158,2016,11,29,954,4,0.516666666666667,"28E2",121,3652,-7.37665,49.69535,127136,"W",127136,"0","28E2",".",440,"F",NA,NA,7,736,1,"Glyptocephalus_cynoglossus"
"12917","EVHOE",4,"U0666",158,2016,11,29,954,4,0.516666666666667,"28E2",121,3652,-7.37665,49.69535,127143,"W",127143,"0","28E2",".",370,"F",NA,NA,5,548,1,"Pleuronectes_platessa"
"12918","EVHOE",4,"U0666",158,2016,11,29,954,4,0.516666666666667,"28E2",121,3652,-7.37665,49.69535,127146,"W",127146,"0","28E2",".",470,"F",NA,NA,8,858,1,"Lepidorhombus_whiffiagonis"
"12919","EVHOE",4,"U0666",158,2016,11,29,954,4,0.516666666666667,"28E2",121,3652,-7.37665,49.69535,127146,"W",127146,"0","28E2",".",320,"M",NA,NA,5,273,1,"Lepidorhombus_whiffiagonis"
"12920","EVHOE",4,"U0666",158,2016,11,29,954,4,0.516666666666667,"28E2",121,3652,-7.37665,49.69535,127146,"W",127146,"0","28E2",".",350,"M",NA,NA,6,344,1,"Lepidorhombus_whiffiagonis"
"12921","EVHOE",4,"U0666",158,2016,11,29,954,4,0.516666666666667,"28E2",121,3652,-7.37665,49.69535,127146,"W",127146,"0","28E2",".",350,"M",NA,NA,6,347,1,"Lepidorhombus_whiffiagonis"
"12922","EVHOE",4,"U0666",158,2016,11,29,954,4,0.516666666666667,"28E2",121,3652,-7.37665,49.69535,127146,"W",127146,"0","28E2",".",370,"F",NA,NA,5,381,1,"Lepidorhombus_whiffiagonis"
"12923","EVHOE",4,"U0666",158,2016,11,29,954,4,0.516666666666667,"28E2",121,3652,-7.37665,49.69535,127146,"W",127146,"0","28E2",".",320,"M",NA,NA,5,253,1,"Lepidorhombus_whiffiagonis"
"12924","EVHOE",4,"U0667",159,2016,11,29,1152,4,0.533333333333333,"28E2",122,3631,-7.31655,49.6034,126436,"W",126436,"0","28E2",".",520,"M",NA,NA,1,1455,1,"Gadus_morhua"
"12925","EVHOE",4,"U0667",159,2016,11,29,1152,4,0.533333333333333,"28E2",122,3631,-7.31655,49.6034,126436,"W",126436,"0","28E2",".",870,"M",NA,NA,3,7965,1,"Gadus_morhua"
"12926","EVHOE",4,"U0667",159,2016,11,29,1152,4,0.533333333333333,"28E2",122,3631,-7.31655,49.6034,126437,"W",126437,"0","28E2",".",440,"M",NA,NA,3,935,1,"Melanogrammus_aeglefinus"
